Time (min),Input 1: Ag Flow Rate in PFR #1 (uL/min),Input 2: Ag Flow Rate in PFR #2 (uL/min),Input 3: Ag Flow Rate in PFR #3 (uL/min),Input 4: Ag Flow Rate in PFR #4 (uL/min),Input 5: Ag Flow Rate in PFR #5 (uL/min),Input 6: SC/TA Flow Rate in PFR #1 (uL/min),Output 1: Mean Diameter of produced Ag NPs (nm),Output 2: ToxScore (-),,,,
3218,287.5463081,1693.731133,657.6929492,1332.313146,284.6753072,733.1611352,66.71547704,0.297598972,,,,
3219,287.5463081,1693.731133,657.6929492,1332.313146,284.6753072,733.1611352,66.38265295,0.299194179,,,,
3220,287.5463081,1693.731133,657.6929492,1332.313146,284.6753072,733.1611352,66.35727409,0.299315546,,,,
3221,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,66.35643583,0.299319554,,,,
3222,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,73.21332801,0.265123596,,,,
3223,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,73.29013373,0.264724582,,,,
3224,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,79.92729981,0.228906962,,,,
3225,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,81.78051068,0.218434034,,,,
3226,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,81.7807025,0.218432939,,,,
3227,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,81.9231843,0.217619209,,,,
3228,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,84.00095529,0.205614421,,,,
3229,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,85.15938448,0.198808869,,,,
3230,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,85.19104365,0.198621748,,,,
3231,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,85.18325458,0.198667791,,,,
3232,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,84.37425132,0.20343017,,,,
3233,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,76.69185366,0.246697305,,,,
3234,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,67.42272677,0.294187096,,,,
3235,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,64.81289288,0.306628353,,,,
3236,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,64.57949494,0.307721069,,,,
3237,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,64.57343103,0.307749415,,,,
3238,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,64.57144914,0.307758679,,,,
3239,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,64.52789615,0.307962202,,,,
3240,237.5917825,382.7816861,554.4738942,1715.149721,1325.403231,801.2252781,64.2469229,0.309272449,,,,
3241,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,62.7622409,0.316117241,,,,
3242,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,60.1915562,0.327656052,,,,
3243,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,51.88090351,0.362246433,,,,
3244,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,51.69726382,0.362963976,,,,
3245,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,50.51104546,0.367550192,,,,
3246,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,50.39863072,0.367980436,,,,
3247,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,46.28057811,0.38321878,,,,
3248,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,45.52095616,0.385918512,,,,
3249,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,48.00101785,0.376976254,,,,
3250,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,62.43519742,0.317607226,,,,
3251,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,64.83136358,0.306541738,,,,
3252,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,64.83679224,0.306516277,,,,
3253,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,64.83679259,0.306516276,,,,
3254,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,64.83679259,0.306516276,,,,
3255,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,64.83679259,0.306516276,,,,
3256,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,64.83679259,0.306516276,,,,
3257,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,64.83679259,0.306516276,,,,
3258,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,64.83679259,0.306516276,,,,
3259,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,64.83679259,0.306516276,,,,
3260,1825.034685,308.9630849,1040.436151,1517.878347,1395.711929,1179.045556,64.83679259,0.306516276,,,,
3261,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,64.83675379,0.306516458,,,,
3262,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,63.82111368,0.311249073,,,,
3263,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,63.53586532,0.312567122,,,,
3264,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,59.78722971,0.329434831,,,,
3265,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,60.20610575,0.32759186,,,,
3266,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,68.15125724,0.290641178,,,,
3267,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,68.77763814,0.287566984,,,,
3268,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,68.82105599,0.287353023,,,,
3269,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,72.92777576,0.266603965,,,,
3270,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,86.81057077,0.188969287,,,,
3271,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,89.19013433,0.174501491,,,,
3272,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,89.20677761,0.174399103,,,,
3273,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,89.20632079,0.174401913,,,,
3274,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,89.20006824,0.17444038,,,,
3275,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,89.01572489,0.175573442,,,,
3276,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,86.76687149,0.189231803,,,,
3277,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,80.08308283,0.228034529,,,,
3278,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,74.53505462,0.258207725,,,,
3279,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,72.69303591,0.267817247,,,,
3280,387.8097359,1096.04432,1653.524537,620.4913645,849.576635,619.5025238,72.40423214,0.269305429,,,,
3281,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,72.89262542,0.266785854,,,,
3282,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,74.73442494,0.257155432,,,,
3283,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,72.90939022,0.266699112,,,,
3284,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,70.06867133,0.281156502,,,,
3285,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,67.62424793,0.293209434,,,,
3286,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,65.75630276,0.302178217,,,,
3287,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,59.77133765,0.329504546,,,,
3288,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,59.68058883,0.329902348,,,,
3289,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,59.75159386,0.329591136,,,,
3290,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,60.31717956,0.327101392,,,,
3291,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,60.65928444,0.325586109,,,,
3292,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,60.66965691,0.325540056,,,,
3293,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,60.66967349,0.325539983,,,,
3294,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,60.66967349,0.325539983,,,,
3295,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,60.66967349,0.325539983,,,,
3296,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,60.66967349,0.325539983,,,,
3297,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,60.66967349,0.325539983,,,,
3298,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,60.66967349,0.325539983,,,,
3299,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,60.66967349,0.325539983,,,,
3300,892.2589238,1298.067654,1710.4457,495.8741556,1669.791047,1323.010981,60.66967349,0.325539983,,,,
3301,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,60.67055653,0.325536062,,,,
3302,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,60.67848956,0.325500835,,,,
3303,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,64.9994,0.30575282,,,,
3304,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,65.21676964,0.304729773,,,,
3305,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,67.18284397,0.295347689,,,,
3306,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,67.34214212,0.294577363,,,,
3307,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,67.26814808,0.294935369,,,,
3308,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,65.88665917,0.301559117,,,,
3309,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,65.435395,0.303697956,,,,
3310,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,65.4137935,0.303800034,,,,
3311,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,65.66976236,0.302588659,,,,
3312,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,72.05762582,0.271084856,,,,
3313,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,97.00518186,0.124595695,,,,
3314,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,111.129117,0.025106287,,,,
3315,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,111.6950256,0.020870617,,,,
3316,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,111.698049,0.020847936,,,,
3317,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,111.6980525,0.02084791,,,,
3318,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,111.6980525,0.02084791,,,,
3319,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,111.6980525,0.02084791,,,,
3320,1380.94825,842.5388902,1549.117303,1220.938997,1561.127725,342.4461359,111.6980525,0.02084791,,,,
3321,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,111.6980525,0.02084791,,,,
3322,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,110.5973986,0.029068544,,,,
3323,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,109.5100405,0.037118498,,,,
3324,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,109.1142564,0.040030966,,,,
3325,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,103.6598313,0.079211316,,,,
3326,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,103.3481307,0.081396412,,,,
3327,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,105.8830444,0.063456992,,,,
3328,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,114.5204019,-0.000563995,,,,
3329,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,115.2255373,-0.005988163,,,,
3330,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,115.2265663,-0.005996101,,,,
3331,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,115.2208992,-0.005952388,,,,
3332,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,114.782277,-0.002574955,,,,
3333,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,111.2713893,0.024043226,,,,
3334,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,106.9788564,0.055582643,,,,
3335,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,105.8418791,0.063751396,,,,
3336,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,105.762195,0.064320987,,,,
3337,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,105.7244138,0.064590919,,,,
3338,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,104.3566103,0.074305648,,,,
3339,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,91.58110093,0.159622178,,,,
3340,246.2534309,221.4782118,1519.359032,362.3590691,750.5309528,874.7672859,69.74842502,0.282755976,,,,
3341,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,56.78742836,0.342325697,,,,
3342,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,52.09577948,0.361404269,,,,
3343,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,52.86355782,0.358372481,,,,
3344,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,52.332847,0.360471916,,,,
3345,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,37.78118294,0.41145252,,,,
3346,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,38.21324801,0.410121832,,,,
3347,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,47.04810685,0.380455784,,,,
3348,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,47.88797033,0.377391893,,,,
3349,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,48.64704944,0.374586298,,,,
3350,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,61.51029475,0.321786273,,,,
3351,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,89.53139113,0.172398787,,,,
3352,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,90.80691819,0.164477574,,,,
3353,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,90.80819959,0.164469567,,,,
3354,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,90.80819967,0.164469566,,,,
3355,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,90.80819967,0.164469566,,,,
3356,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,90.80819967,0.164469566,,,,
3357,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,90.80819967,0.164469566,,,,
3358,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,90.80819967,0.164469566,,,,
3359,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,90.80819967,0.164469566,,,,
3360,1822.43852,1806.149532,561.0911848,807.9053265,517.1813964,495.9867969,90.80819967,0.164469566,,,,
3361,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,91.58775994,0.159580259,,,,
3362,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,95.67924261,0.133321082,,,,
3363,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,102.0075034,0.090728075,,,,
3364,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,101.9826517,0.090900042,,,,
3365,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,101.5360415,0.093984135,,,,
3366,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,101.6650096,0.093094767,,,,
3367,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,103.1550897,0.082746752,,,,
3368,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,103.2516058,0.082071893,,,,
3369,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,103.1008037,0.083126085,,,,
3370,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,91.69098462,0.158930112,,,,
3371,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,76.83908366,0.24590139,,,,
3372,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,75.46820992,0.253261911,,,,
3373,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,75.45582472,0.253327896,,,,
3374,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,75.4558152,0.253327946,,,,
3375,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,75.4558152,0.253327946,,,,
3376,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,75.4558152,0.253327946,,,,
3377,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,75.4558152,0.253327946,,,,
3378,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,75.4558152,0.253327946,,,,
3379,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,75.4558152,0.253327946,,,,
3380,1212.642225,1743.468958,463.8491993,1585.669938,1412.796168,831.3274265,75.4558152,0.253327946,,,,
3381,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,75.49902754,0.253097683,,,,
3382,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,78.79754948,0.235190346,,,,
3383,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,76.77342861,0.246256477,,,,
3384,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,75.02084839,0.25563949,,,,
3385,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,76.05821515,0.250107865,,,,
3386,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,78.13870401,0.238819325,,,,
3387,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,78.1933327,0.238519415,,,,
3388,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,79.45515218,0.231542242,,,,
3389,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,79.93863513,0.22884353,,,,
3390,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,79.94120706,0.228829137,,,,
3391,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,79.92005726,0.228947488,,,,
3392,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,78.34953194,0.2376609,,,,
3393,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,70.82252393,0.277367084,,,,
3394,629.2184106,1483.750604,732.8467368,822.2694998,1757.216484,921.6562065,66.92800883,0.296576842,,,,
